,p,d,q,MAPE,MAE,RMSE,BIC,AIC
107,3,1,7,29.660777545336877,2.8551412049433202,3.9769896742515605,13.165919076611909,5.041758188
108,3,1,8,101525132991307.16,11176951371208.627,18222763596755.492,88.21676736670022,80.79679124679981
109,3,1,9,21.393919601389214,2.0591586749774122,2.7414262169532666,20.475462491319448,14.78108160437167
110,3,2,0,5.057776374997861,0.49232014079949665,0.6005643046381952,6.451814734434365,2.271866465255949
111,3,2,1,6.441298440700139,0.6343382324634306,0.7576185789820438,8.351024347912126,3.1260890114391096
112,3,2,2,1386003892377.1213,116334194252.77303,303398941812.75305,2073.134981196735,2066.8650587929674
113,3,2,3,6.603224005958668,0.6271686896920821,0.7503705050063182,13.001112807985852,6.124255855386567
114,3,2,4,383693899954453.9,37655529287347.91,88848422649732.39,18.956121444676125,11.654845560704057
115,3,2,5,12.078896885424285,1.1700611574796436,1.5118023544866523,16.48149816747184,8.984223072501958
116,3,2,6,8.604357815871305,0.8359475315641094,1.0327677525370647,9.762514694105544,2.3769138861628747
117,3,2,7,13.153256776296848,1.2729984655780568,1.6003164303058082,14.479859317634714,7.678214541059347
118,3,2,8,5270.337174,564.1954943994587,665.0807559556735,166.86255955828406,161.60620797033226
119,3,2,9,12.185279668235122,1.1858493558445677,1.4549300123928397,#NAME?,18.55287387002433
120,4,0,0,16.580476844976424,1.5949780150101174,2.1330869395908305,4.993025632428422,-1.619321311
121,4,0,1,39.99769654139149,3.847607920330914,5.598252796668561,6.044749515939047,-1.669655251
122,4,0,2,35.67150843713378,3.4481827385728963,4.904754930012178,12.902773387811816,4.086310797147482
123,4,0,3,45.738078244956775,4.407841569516295,6.447087798342496,12.146289994753346,2.2277695802559703
124,4,0,4,40.412266761656056,3.9024908368499824,5.6069332671958705,14.08171859,3.6318479219756625
125,4,0,5,8.684064325008343,0.8322352537998212,1.0380017084399014,17.342959655125178,6.536470158183448
126,4,0,6,27.590058124541862,2.6393985087155154,3.692377318546712,9.752916397024507,-1.198997429
127,4,0,7,16.809464451870838,1.618367519314915,2.1288580090279488,15.677836213287133,4.848438853886188
128,4,0,8,16.57710377115881,1.6292475460782025,2.077409415871436,14.533388945734563,4.193547814614825
129,4,0,9,23.62554343384738,2.2894391454667873,3.001484527380533,20.987811342714146,11.712841192838644
130,4,1,0,5.647177545957716,0.5432679544307653,0.6614144451380572,7.1890225325716655,1.9640871960986463
131,4,1,1,6.110863992851465,0.5847717780733913,0.7102288993901459,9.539301897,3.269379493616738
132,4,1,2,4013.0097690182133,329.64673951006193,720.2980497,17.28443951509445,9.969530044032222
133,4,1,3,4.802524393908609,0.46591914538216644,0.5957502257425281,13.675888885343022,5.315992346986191
134,4,1,4,8.772086617448497,0.8504563645153166,1.0641859313676771,17.41912815789185,8.577454933121345
135,4,1,5,50.733688557078246,4.884127078,7.235726038972395,16.298532039551752,7.171937184586665
136,4,1,6,10.269347575812667,0.977607386,1.2427132479032081,11.909399342738041,2.7460631155526243
137,4,1,7,28.291760561544624,2.723164054643683,3.828541317185967,12.539692437826904,3.676971468
138,4,1,8,166414600168492.38,18148317461451.914,23703214148232.844,109.11757941288758,101.07927194966217
139,4,1,9,21.09393659047555,2.024222851951202,2.728393643378259,22.630285950367174,16.497875764423416
140,4,2,0,6.577850336341553,0.6361827081997719,0.7692237910316029,10.153804078023779,5.241763398
141,4,2,1,7.224834085720795,0.7062259742648298,0.8728393297054954,11.537087684875711,5.642638868
142,4,2,2,2.885661945503425e+22,3.0211279505353437e+21,9.045699519949906e+21,192.987142,186.11028506222073
143,4,2,3,6.8369874189105575,0.6665971077186643,0.8386035855887238,15.345191905642087,7.485926816957194
144,4,2,4,11.015927177318428,0.9742267,1.2133899756853188,18.643855758496926,10.429920389028348
145,4,2,5,16.152973110498912,1.4694508240822144,1.9079185354512938,15.040868333922788,6.710562672845137
146,4,2,6,132600760.58702424,14641470.518062737,26463328.036259823,13.083908908712598,4.959748019975661
147,4,2,7,8.547451642409017,0.8298463915773617,1.0016777383348163,18.098821883461387,10.678845763560986
148,4,2,8,22.754506019676924,2.193266095381168,2.931219420476188,18.95504561999268,13.260664733044901
149,4,2,9,35.44030757039816,3.4189471845900696,4.864767283,#NAME?,138.58799174812185
150,5,0,0,22.987520551811702,2.186774755500527,3.0207299361064237,7.683414213496784,0.36850474243455655
151,5,0,1,34.32869747834799,3.2690197539451376,4.684295445187011,7.559121506,-0.800775033
152,5,0,2,25.422811905709374,2.2259498223534897,3.232676718182551,13.825614541571369,4.420730935919933
153,5,0,3,34.75956920164694,3.258728956177701,4.718123345660668,12.135387061825275,1.6855163888792373
154,5,0,4,35.017435445968175,3.3606670111166728,4.815842240680161,18.20526751606691,6.710409775826269
155,5,0,5,27.381021186612895,2.6414387052419133,3.656604902,20.560929049593263,8.772031417
156,5,0,6,41.654400225348994,4.009195720748433,5.784704236109772,10.492993223957356,-1.371580087
